Pseudom_aeru_GCF_001077475_1_WP_003120443	0.2396509961	0.0000000000	NA	NA	NA	0.4012121989	0.0000000000	0.1328879089	0.1597030726	0.1597030726	0.2003737192	0.2003737192																																																																																																																																																																																																																																																																																																																																																																																		
Pseudom_aeru_GCF_001293085_1_WP_016263674	0.4134600756	0.4060410494	0.4059696067	0.4095860910	0.4111111617	0.4056035387	0.4025239293	0.4049668692	0.4096679531	0.4096679531	0.4060410494	0.4060410494	0.4100255123																																																																																																																																																																																																																																																																																																																																																																																	
Pseudom_aeru_GCF_001447845_1_WP_058180543	0.4002415358	0.8039982730	NA	NA	NA	0.4014621032	0.2672118248	0.2663233368	0.3200638731	0.3200638731	0.2004986525	0.2004986525	NA	0.4124361091																																																																																																																																																																																																																																																																																																																																																																																
Pseudom_aeru_GCF_001457615_1_WP_003114263	0.2658230585	0.2002488305	0.8039982730	0.0000000000	0.4007126575	NA	0.0998288865	0.1705624033	0.1992870746	0.1992870746	0.0000000000	0.0000000000	0.4012121989	0.4056035387	0.4014621032																																																																																																																																																																																																																																																																																																																																																																															
Pseudom_aeru_GCF_001482325_1_WP_003114263	0.3195633865	0.4012121989	NA	NA	NA	0.0000000000	0.1333439736	0.1993495351	0.2395760056	0.2395760056	0.0000000000	0.0000000000	NA	0.4095860910	NA	0.0000000000																																																																																																																																																																																																																																																																																																																																																																														
Pseudom_aeru_GCF_001515845_2_WP_003120443	0.2396509961	0.0000000000	NA	NA	NA	0.4012121989	0.0000000000	0.1328879089	0.1597030726	0.1597030726	0.2003737192	0.2003737192	NA	0.4100255123	NA	0.4012121989	NA																																																																																																																																																																																																																																																																																																																																																																													
Pseudom_aeru_GCF_001515915_2_WP_003120443	0.2396509961	0.0000000000	NA	NA	NA	0.4012121989	0.0000000000	0.1328879089	0.1597030726	0.1597030726	0.2003737192	0.2003737192	NA	0.4100255123	NA	0.4012121989	NA	NA																																																																																																																																																																																																																																																																																																																																																																												
Pseudom_aeru_GCF_001516005_1_WP_003114263	0.2658230585	0.2002488305	0.8039982730	0.0000000000	0.4007126575	NA	0.0998288865	0.1705624033	0.1992870746	0.1992870746	0.0000000000	0.0000000000	0.4012121989	0.4056035387	0.4014621032	NA	0.0000000000	0.4012121989	0.4012121989																																																																																																																																																																																																																																																																																																																																																																											
Pseudom_aeru_GCF_001516105_1_WP_003114263	0.2654898376	0.1999991866	0.8029975582	0.0000000000	0.4002134722	0.0000000000	0.0997041466	0.1703484185	0.1990373441	0.1990373441	0.0000000000	0.0000000000	0.4007126575	0.4106697873	0.4009623836	0.0000000000	0.0000000000	0.4007126575	0.4007126575	0.0000000000																																																																																																																																																																																																																																																																																																																																																																										
Pseudom_aeru_GCF_001516165_2_WP_003114263	0.2658230585	0.2002488305	0.8039982730	0.0000000000	0.4007126575	0.0000000000	0.0998288865	0.1705624033	0.1992870746	0.1992870746	0.0000000000	0.0000000000	0.4012121989	0.4056035387	0.4014621032	0.0000000000	0.0000000000	0.4012121989	0.4012121989	0.0000000000	0.0000000000																																																																																																																																																																																																																																																																																																																																																																									
Pseudom_aeru_GCF_001516185_2_WP_003120443	0.1993495351	NA	0.4019621794	0.4012121989	0.8024974686	0.2002488305	0.0000000000	0.1136982819	0.1328462919	0.1328462919	0.1333439736	0.1333439736	0.0000000000	0.4060410494	0.8039982730	0.2002488305	0.4012121989	0.0000000000	0.0000000000	0.2002488305	0.1999991866	0.2002488305																																																																																																																																																																																																																																																																																																																																																																								
Pseudom_aeru_GCF_001516225_2_WP_003120443	0.1490653470	0.0000000000	0.1335938026	0.1333439736	0.2667118860	0.0998288865	NA	0.1137696083	0.0993370293	0.0993370293	0.1334272203	0.1334272203	0.0000000000	0.4025239293	0.2672118248	0.0998288865	0.1333439736	0.0000000000	0.0000000000	0.0998288865	0.0997041466	0.0998288865	0.0000000000																																																																																																																																																																																																																																																																																																																																																																							
Pseudom_aeru_GCF_001516245_2_WP_003120443	0.1993495351	NA	0.4019621794	0.4012121989	0.8024974686	0.2002488305	0.0000000000	0.1136982819	0.1328462919	0.1328462919	0.1333439736	0.1333439736	0.0000000000	0.4060410494	0.8039982730	0.2002488305	0.4012121989	0.0000000000	0.0000000000	0.2002488305	0.1999991866	0.2002488305	NA	0.0000000000																																																																																																																																																																																																																																																																																																																																																																						
Pseudom_aeru_GCF_001516265_1_WP_003114263	0.2275794244	0.1333439736	0.4015340196	0.0000000000	0.2001239863	0.0000000000	0.1334272203	0.1994744895	0.1706159235	0.1706159235	NA	NA	0.2003737192	0.4060410494	0.2004986525	0.0000000000	0.0000000000	0.2003737192	0.2003737192	0.0000000000	0.0000000000	0.0000000000	0.1333439736	0.1334272203	0.1333439736																																																																																																																																																																																																																																																																																																																																																																					
Pseudom_aeru_GCF_001516305_2_WP_058201836	0.3997406322	0.8029975582	NA	NA	NA	0.4009623836	0.2668784727	0.2659897583	0.3196634480	0.3196634480	0.2002488305	0.2002488305	NA	0.4115526733	NA	0.4009623836	NA	NA	NA	0.4009623836	0.4004630203	0.4009623836	0.8029975582	0.2668784727	0.8029975582	0.2002488305																																																																																																																																																																																																																																																																																																																																																																				
Pseudom_aeru_GCF_001516325_2_WP_003106485	0.0664380928	0.1328879089	0.0799193585	0.2396509961	0.3195633865	0.1993495351	0.1329711650	0.0000000000	0.2002378313	0.2002378313	0.2398010173	0.2398010173	0.1597530381	0.4089360518	0.3201640242	0.1993495351	0.2396509961	0.1597530381	0.1597530381	0.1993495351	0.1990997600	0.1993495351	0.1328879089	0.1329711650	0.1328879089	0.2398010173	0.3197635275																																																																																																																																																																																																																																																																																																																																																																			
Pseudom_aeru_GCF_001516345_1_WP_003087430	0.1328046824	0.2003737192	0.8044988984	0.8029975582	1.2046068932	0.4007837308	0.0998912899	0.0568085416	0.0663757136	0.0663757136	0.2668784727	0.2668784727	0.4014621032	0.4119943223	1.2068601721	0.4007837308	0.8029975582	0.4014621032	0.4014621032	0.4007837308	0.4002839844	0.4007837308	0.2003737192	0.0998912899	0.2003737192	0.2668784727	1.2053577180	0.0663965029																																																																																																																																																																																																																																																																																																																																																																		
Pseudom_aeru_GCF_001516385_1_WP_003087430	0.1596531159	0.0567373188	0.1328879089	0.1326383187	0.1989749393	0.1134844553	0.0439966260	0.0663965029	0.1334688547	0.1334688547	0.0991811510	0.0991811510	0.0663133677	0.4160302952	0.1993495351	0.1134844553	0.1326383187	0.0663133677	0.0663133677	0.1134844553	0.1133420314	0.1134844553	0.0567373188	0.0439966260	0.0567373188	0.0991811510	0.1990997600	0.0798194746	0.0000000000																																																																																																																																																																																																																																																																																																																																																																	
Pseudom_aeru_GCF_001518975_1_WP_003114263	0.3195633865	0.4012121989	NA	NA	NA	0.0000000000	0.1333439736	0.1993495351	0.2395760056	0.2395760056	0.0000000000	0.0000000000	NA	0.4095860910	NA	0.0000000000	NA	NA	NA	0.0000000000	0.0000000000	0.0000000000	0.4012121989	0.1333439736	0.4012121989	0.0000000000	NA	0.2396509961	0.8029975582	0.1326383187																																																																																																																																																																																																																																																																																																																																																																
Pseudom_aeru_GCF_001542795_2_WP_003114263	0.3195633865	0.4012121989	NA	NA	NA	0.0000000000	0.1333439736	0.1993495351	0.2395760056	0.2395760056	0.0000000000	0.0000000000	NA	0.4095860910	NA	0.0000000000	NA	NA	NA	0.0000000000	0.0000000000	0.0000000000	0.4012121989	0.1333439736	0.4012121989	0.0000000000	NA	0.2396509961	0.8029975582	0.1326383187	NA																																																																																																																																																																																																																																																																																																																																																															
Pseudom_aeru_GCF_001542835_1_WP_003120443	0.2396509961	0.0000000000	NA	NA	NA	0.4012121989	0.0000000000	0.1328879089	0.1597030726	0.1597030726	0.2003737192	0.2003737192	NA	0.4100255123	NA	0.4012121989	NA	NA	NA	0.4012121989	0.4007126575	0.4012121989	0.0000000000	0.0000000000	0.0000000000	0.2003737192	NA	0.1597530381	0.4014621032	0.0663133677	NA	NA																																																																																																																																																																																																																																																																																																																																																														
Pseudom_aeru_GCF_001547955_1_WP_003132922	0.0000000000	0.1993495351	0.1598529960	0.3195633865	0.3994903148	0.2658230585	0.1490653470	0.0568441721	0.3003839942	0.3003839942	0.2275794244	0.2275794244	0.2396509961	0.4185352534	0.4002415358	0.2658230585	0.3195633865	0.2396509961	0.2396509961	0.2658230585	0.2654898376	0.2658230585	0.1993495351	0.1490653470	0.1993495351	0.2275794244	0.3997406322	0.0664380928	0.1999253326	0.1596531159	0.3195633865	0.3195633865	0.2396509961																																																																																																																																																																																																																																																																																																																																																													
Pseudom_aeru_GCF_001548135_1_WP_003120443	0.1993495351	0.0000000000	0.4019621794	0.4012121989	0.8024974686	0.2002488305	0.0000000000	0.1136982819	0.1328462919	0.1328462919	0.1333439736	0.1333439736	0.0000000000	0.4060410494	0.8039982730	0.2002488305	0.4012121989	0.0000000000	0.0000000000	0.2002488305	0.1999991866	0.2002488305	0.0000000000	0.0000000000	0.0000000000	0.1333439736	0.8029975582	0.1328879089	0.2003737192	0.0567373188	0.4012121989	0.4012121989	0.0000000000	0.1993495351																																																																																																																																																																																																																																																																																																																																																												
Pseudom_aeru_GCF_001548335_1_WP_003087430	0.1999253326	0.0663133677	0.1597530381	0.1594533785	0.2392012539	0.1326383187	0.0495863114	0.0798194746	NA	NA	0.1135557054	0.1135557054	0.0797196619	0.4149991556	0.2396509961	0.1326383187	0.1594533785	0.0797196619	0.0797196619	0.1326383187	0.1324720736	0.1326383187	0.0663133677	0.0495863114	0.0663133677	0.1135557054	0.2393511144	0.0999537155	0.0000000000	0.0000000000	0.1594533785	0.1594533785	0.0797196619	0.1999253326	0.0663133677																																																																																																																																																																																																																																																																																																																																																											
Pseudom_aeru_GCF_001594325_2_WP_003114263	0.3195633865	0.4012121989	NA	NA	NA	0.0000000000	0.1333439736	0.1993495351	0.2395760056	0.2395760056	0.0000000000	0.0000000000	NA	0.4095860910	NA	0.0000000000	NA	NA	NA	0.0000000000	0.0000000000	0.0000000000	0.4012121989	0.1333439736	0.4012121989	0.0000000000	NA	0.2396509961	0.8029975582	0.1326383187	NA	NA	NA	0.3195633865	0.4012121989	0.1594533785																																																																																																																																																																																																																																																																																																																																																										
Pseudom_aeru_GCF_001618925_1_WP_003120443	0.2396509961	0.0000000000	NA	NA	NA	0.4012121989	0.0000000000	0.1328879089	0.1597030726	0.1597030726	0.2003737192	0.2003737192	NA	0.4100255123	NA	0.4012121989	NA	NA	NA	0.4012121989	0.4007126575	0.4012121989	0.0000000000	0.0000000000	0.0000000000	0.2003737192	NA	0.1597530381	0.4014621032	0.0663133677	NA	NA	NA	0.2396509961	0.0000000000	0.0797196619	NA																																																																																																																																																																																																																																																																																																																																																									
Pseudom_aeru_GCF_001606045_1_WP_003120443	0.1993495351	NA	0.4019621794	0.4012121989	0.8024974686	0.2002488305	0.0000000000	0.1136982819	0.1328462919	0.1328462919	0.1333439736	0.1333439736	0.0000000000	0.4060410494	0.8039982730	0.2002488305	0.4012121989	0.0000000000	0.0000000000	0.2002488305	0.1999991866	0.2002488305	NA	0.0000000000	NA	0.1333439736	0.8029975582	0.1328879089	0.2003737192	0.0567373188	0.4012121989	0.4012121989	0.0000000000	0.1993495351	0.0000000000	0.0663133677	0.4012121989	0.0000000000																																																																																																																																																																																																																																																																																																																																																								
Pseudom_aeru_GCF_001632245_1_WP_003087430	0.2670451190	0.0797196619	0.2000502986	0.1996755345	0.2995400744	0.1594533785	0.0567729239	0.0999537155	0.4018371269	0.4018371269	0.1327214857	0.1327214857	0.0998288865	0.4160302952	0.3001025369	0.1594533785	0.1996755345	0.0998288865	0.0998288865	0.1594533785	0.1592537836	0.1594533785	0.0797196619	0.0567729239	0.0797196619	0.1327214857	0.2997274950	0.1335104966	0.0000000000	0.0000000000	0.1996755345	0.1996755345	0.0998288865	0.2670451190	0.0797196619	0.0000000000	0.1996755345	0.0998288865	0.0797196619																																																																																																																																																																																																																																																																																																																																																							
Pseudom_aeru_GCF_001679685_1_WP_003106485	0.0664380928	0.1328879089	0.0799193585	0.2396509961	0.3195633865	0.1993495351	0.1329711650	0.0000000000	0.2002378313	0.2002378313	0.2398010173	0.2398010173	0.1597530381	0.4089360518	0.3201640242	0.1993495351	0.2396509961	0.1597530381	0.1597530381	0.1993495351	0.1990997600	0.1993495351	0.1328879089	0.1329711650	0.1328879089	0.2398010173	0.3197635275	NA	0.0663965029	0.0798194746	0.2396509961	0.2396509961	0.1597530381	0.0664380928	0.1328879089	0.0999537155	0.2396509961	0.1597530381	0.1328879089	0.1335104966																																																																																																																																																																																																																																																																																																																																																						
Pseudom_aeru_GCF_001687285_1_WP_003120443	0.2396509961	0.0000000000	NA	NA	NA	0.4012121989	0.0000000000	0.1328879089	0.1597030726	0.1597030726	0.2003737192	0.2003737192	NA	0.4100255123	NA	0.4012121989	NA	NA	NA	0.4012121989	0.4007126575	0.4012121989	0.0000000000	0.0000000000	0.0000000000	0.2003737192	NA	0.1597530381	0.4014621032	0.0663133677	NA	NA	NA	0.2396509961	0.0000000000	0.0797196619	NA	NA	0.0000000000	0.0998288865	0.1597530381																																																																																																																																																																																																																																																																																																																																																					
Pseudom_aeru_GCF_001721745_1_WP_003106485	0.0798694076	0.1597530381	0.1000786336	0.3001025369	0.4001730099	0.2396509961	0.1137696083	0.0000000000	0.1599029883	0.1599029883	0.1994744895	0.1994744895	0.2000502986	0.4159485470	0.4009241875	0.2396509961	0.3001025369	0.2000502986	0.2000502986	0.2396509961	0.2393511144	0.2396509961	0.1597530381	0.1137696083	0.1597530381	0.1994744895	0.4004233129	0.0000000000	0.1335104966	0.0663965029	0.3001025369	0.3001025369	0.2000502986	0.1335938026	0.1597530381	0.0798194746	0.3001025369	0.2000502986	0.1597530381	0.0999537155	0.0000000000	0.2000502986																																																																																																																																																																																																																																																																																																																																																				
Pseudom_aeru_GCF_001721765_1_WP_003106485	0.0798694076	0.1597530381	0.1000786336	0.3001025369	0.4001730099	0.2396509961	0.1137696083	0.0000000000	0.1599029883	0.1599029883	0.1994744895	0.1994744895	0.2000502986	0.4159485470	0.4009241875	0.2396509961	0.3001025369	0.2000502986	0.2000502986	0.2396509961	0.2393511144	0.2396509961	0.1597530381	0.1137696083	0.1597530381	0.1994744895	0.4004233129	0.0000000000	0.1335104966	0.0663965029	0.3001025369	0.3001025369	0.2000502986	0.1335938026	0.1597530381	0.0798194746	0.3001025369	0.2000502986	0.1597530381	0.0999537155	0.0000000000	0.2000502986	NA																																																																																																																																																																																																																																																																																																																																																			
Pseudom_aeru_GCF_001721785_1_WP_003106485	0.0798694076	0.1597530381	0.1000786336	0.3001025369	0.4001730099	0.2396509961	0.1137696083	0.0000000000	0.1599029883	0.1599029883	0.1994744895	0.1994744895	0.2000502986	0.4159485470	0.4009241875	0.2396509961	0.3001025369	0.2000502986	0.2000502986	0.2396509961	0.2393511144	0.2396509961	0.1597530381	0.1137696083	0.1597530381	0.1994744895	0.4004233129	0.0000000000	0.1335104966	0.0663965029	0.3001025369	0.3001025369	0.2000502986	0.1335938026	0.1597530381	0.0798194746	0.3001025369	0.2000502986	0.1597530381	0.0999537155	0.0000000000	0.2000502986	NA	NA																																																																																																																																																																																																																																																																																																																																																		
Pseudom_aeru_GCF_001721805_1_WP_003106485	0.0798694076	0.1597530381	0.1000786336	0.3001025369	0.4001730099	0.2396509961	0.1137696083	0.0000000000	0.1599029883	0.1599029883	0.1994744895	0.1994744895	0.2000502986	0.4159485470	0.4009241875	0.2396509961	0.3001025369	0.2000502986	0.2000502986	0.2396509961	0.2393511144	0.2396509961	0.1597530381	0.1137696083	0.1597530381	0.1994744895	0.4004233129	0.0000000000	0.1335104966	0.0663965029	0.3001025369	0.3001025369	0.2000502986	0.1335938026	0.1597530381	0.0798194746	0.3001025369	0.2000502986	0.1597530381	0.0999537155	0.0000000000	0.2000502986	NA	NA	NA																																																																																																																																																																																																																																																																																																																																																	
Pseudom_aeru_GCF_001721825_1_WP_003106485	0.0798694076	0.1597530381	0.1000786336	0.3001025369	0.4001730099	0.2396509961	0.1137696083	0.0000000000	0.1599029883	0.1599029883	0.1994744895	0.1994744895	0.2000502986	0.4159485470	0.4009241875	0.2396509961	0.3001025369	0.2000502986	0.2000502986	0.2396509961	0.2393511144	0.2396509961	0.1597530381	0.1137696083	0.1597530381	0.1994744895	0.4004233129	0.0000000000	0.1335104966	0.0663965029	0.3001025369	0.3001025369	0.2000502986	0.1335938026	0.1597530381	0.0798194746	0.3001025369	0.2000502986	0.1597530381	0.0999537155	0.0000000000	0.2000502986	NA	NA	NA	NA																																																																																																																																																																																																																																																																																																																																																
Pseudom_aeru_GCF_001721845_1_WP_003106485	0.0798694076	0.1597530381	0.1000786336	0.3001025369	0.4001730099	0.2396509961	0.1137696083	0.0000000000	0.1599029883	0.1599029883	0.1994744895	0.1994744895	0.2000502986	0.4159485470	0.4009241875	0.2396509961	0.3001025369	0.2000502986	0.2000502986	0.2396509961	0.2393511144	0.2396509961	0.1597530381	0.1137696083	0.1597530381	0.1994744895	0.4004233129	0.0000000000	0.1335104966	0.0663965029	0.3001025369	0.3001025369	0.2000502986	0.1335938026	0.1597530381	0.0798194746	0.3001025369	0.2000502986	0.1597530381	0.0999537155	0.0000000000	0.2000502986	NA	NA	NA	NA	NA																																																																																																																																																																																																																																																																																																																																															
Pseudom_aeru_GCF_001722005_2_WP_003106485	0.0799693272	0.1599529896	0.1002036409	0.3004778469	0.4006737054	0.2399510921	0.1139123376	0.0000000000	0.1601030470	0.1601030470	0.1997245325	0.1997245325	0.2003003645	0.4048354833	0.4014254204	0.2399510921	0.3004778469	0.2003003645	0.2003003645	0.2399510921	0.2396509961	0.2399510921	0.1599529896	0.1139123376	0.1599529896	0.1997245325	0.4009241875	0.0000000000	0.0799193585	0.0664796975	0.3004778469	0.3004778469	0.2003003645	0.0799693272	0.1599529896	0.0799193585	0.3004778469	0.2003003645	0.1599529896	0.1000786336	0.0000000000	0.2003003645	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000																																																																																																																																																																																																																																																																																																																																														
Pseudom_aeru_GCF_001722025_1_WP_003106485	0.0798694076	0.1597530381	0.1000786336	0.3001025369	0.4001730099	0.2396509961	0.1137696083	0.0000000000	0.1599029883	0.1599029883	0.1994744895	0.1994744895	0.2000502986	0.4159485470	0.4009241875	0.2396509961	0.3001025369	0.2000502986	0.2000502986	0.2396509961	0.2393511144	0.2396509961	0.1597530381	0.1137696083	0.1597530381	0.1994744895	0.4004233129	0.0000000000	0.1335104966	0.0663965029	0.3001025369	0.3001025369	0.2000502986	0.1335938026	0.1597530381	0.0798194746	0.3001025369	0.2000502986	0.1597530381	0.0999537155	0.0000000000	0.2000502986	NA	NA	NA	NA	NA	NA	0.0000000000																																																																																																																																																																																																																																																																																																																																													
Pseudom_aeru_GCF_001722045_1_WP_003106485	0.0798694076	0.1597530381	0.1000786336	0.3001025369	0.4001730099	0.2396509961	0.1137696083	0.0000000000	0.1599029883	0.1599029883	0.1994744895	0.1994744895	0.2000502986	0.4159485470	0.4009241875	0.2396509961	0.3001025369	0.2000502986	0.2000502986	0.2396509961	0.2393511144	0.2396509961	0.1597530381	0.1137696083	0.1597530381	0.1994744895	0.4004233129	0.0000000000	0.1335104966	0.0663965029	0.3001025369	0.3001025369	0.2000502986	0.1335938026	0.1597530381	0.0798194746	0.3001025369	0.2000502986	0.1597530381	0.0999537155	0.0000000000	0.2000502986	NA	NA	NA	NA	NA	NA	0.0000000000	NA																																																																																																																																																																																																																																																																																																																																												
Pseudom_aeru_GCF_001729505_1_WP_003114263	0.3195633865	0.4012121989	NA	NA	NA	0.0000000000	0.1333439736	0.1993495351	0.2395760056	0.2395760056	0.0000000000	0.0000000000	NA	0.4095860910	NA	0.0000000000	NA	NA	NA	0.0000000000	0.0000000000	0.0000000000	0.4012121989	0.1333439736	0.4012121989	0.0000000000	NA	0.2396509961	0.8029975582	0.1326383187	NA	NA	NA	0.3195633865	0.4012121989	0.1594533785	NA	NA	0.4012121989	0.1996755345	0.2396509961	NA	0.3001025369	0.3001025369	0.3001025369	0.3001025369	0.3001025369	0.3001025369	0.3004778469	0.3001025369	0.3001025369																																																																																																																																																																																																																																																																																																																																											
Pseudom_aeru_GCF_001750705_1_WP_003114263	0.3195633865	0.4012121989	NA	NA	NA	0.0000000000	0.1333439736	0.1993495351	0.2395760056	0.2395760056	0.0000000000	0.0000000000	NA	0.4095860910	NA	0.0000000000	NA	NA	NA	0.0000000000	0.0000000000	0.0000000000	0.4012121989	0.1333439736	0.4012121989	0.0000000000	NA	0.2396509961	0.8029975582	0.1326383187	NA	NA	NA	0.3195633865	0.4012121989	0.1594533785	NA	NA	0.4012121989	0.1996755345	0.2396509961	NA	0.3001025369	0.3001025369	0.3001025369	0.3001025369	0.3001025369	0.3001025369	0.3004778469	0.3001025369	0.3001025369	NA																																																																																																																																																																																																																																																																																																																																										
Pseudom_aeru_GCF_001792835_1_WP_003120443	0.1490653470	0.0000000000	0.1335938026	0.1333439736	0.2667118860	0.0998288865	NA	0.1137696083	0.0993370293	0.0993370293	0.1334272203	0.1334272203	0.0000000000	0.4025239293	0.2672118248	0.0998288865	0.1333439736	0.0000000000	0.0000000000	0.0998288865	0.0997041466	0.0998288865	0.0000000000	NA	0.0000000000	0.1334272203	0.2668784727	0.1329711650	0.0998912899	0.0439966260	0.1333439736	0.1333439736	0.0000000000	0.1490653470	0.0000000000	0.0495863114	0.1333439736	0.0000000000	0.0000000000	0.0567729239	0.1329711650	0.0000000000	0.1137696083	0.1137696083	0.1137696083	0.1137696083	0.1137696083	0.1137696083	0.1139123376	0.1137696083	0.1137696083	0.1333439736	0.1333439736																																																																																																																																																																																																																																																																																																																																									
Pseudom_aeru_GCF_001792855_1_WP_003120443	0.1490653470	0.0000000000	0.1335938026	0.1333439736	0.2667118860	0.0998288865	NA	0.1137696083	0.0993370293	0.0993370293	0.1334272203	0.1334272203	0.0000000000	0.4025239293	0.2672118248	0.0998288865	0.1333439736	0.0000000000	0.0000000000	0.0998288865	0.0997041466	0.0998288865	0.0000000000	NA	0.0000000000	0.1334272203	0.2668784727	0.1329711650	0.0998912899	0.0439966260	0.1333439736	0.1333439736	0.0000000000	0.1490653470	0.0000000000	0.0495863114	0.1333439736	0.0000000000	0.0000000000	0.0567729239	0.1329711650	0.0000000000	0.1137696083	0.1137696083	0.1137696083	0.1137696083	0.1137696083	0.1137696083	0.1139123376	0.1137696083	0.1137696083	0.1333439736	0.1333439736	NA																																																																																																																																																																																																																																																																																																																																								
Pseudom_aeru_GCF_001792875_1_WP_003120443	0.1490653470	0.0000000000	0.1335938026	0.1333439736	0.2667118860	0.0998288865	NA	0.1137696083	0.0993370293	0.0993370293	0.1334272203	0.1334272203	0.0000000000	0.4025239293	0.2672118248	0.0998288865	0.1333439736	0.0000000000	0.0000000000	0.0998288865	0.0997041466	0.0998288865	0.0000000000	NA	0.0000000000	0.1334272203	0.2668784727	0.1329711650	0.0998912899	0.0439966260	0.1333439736	0.1333439736	0.0000000000	0.1490653470	0.0000000000	0.0495863114	0.1333439736	0.0000000000	0.0000000000	0.0567729239	0.1329711650	0.0000000000	0.1137696083	0.1137696083	0.1137696083	0.1137696083	0.1137696083	0.1137696083	0.1139123376	0.1137696083	0.1137696083	0.1333439736	0.1333439736	NA	NA																																																																																																																																																																																																																																																																																																																																							
Pseudom_aeru_GCF_001870265_1_WP_003120443	0.1490653470	0.0000000000	0.1335938026	0.1333439736	0.2667118860	0.0998288865	NA	0.1137696083	0.0993370293	0.0993370293	0.1334272203	0.1334272203	0.0000000000	0.4025239293	0.2672118248	0.0998288865	0.1333439736	0.0000000000	0.0000000000	0.0998288865	0.0997041466	0.0998288865	0.0000000000	NA	0.0000000000	0.1334272203	0.2668784727	0.1329711650	0.0998912899	0.0439966260	0.1333439736	0.1333439736	0.0000000000	0.1490653470	0.0000000000	0.0495863114	0.1333439736	0.0000000000	0.0000000000	0.0567729239	0.1329711650	0.0000000000	0.1137696083	0.1137696083	0.1137696083	0.1137696083	0.1137696083	0.1137696083	0.1139123376	0.1137696083	0.1137696083	0.1333439736	0.1333439736	NA	NA	NA																																																																																																																																																																																																																																																																																																																																						
Pseudom_aeru_GCF_001874465_1_WP_003132922	0.0000000000	0.1320955350	0.0993058425	0.1985214824	0.2481735845	0.1761425828	0.1077517108	0.0395496840	0.1706159235	0.1706159235	0.1583388907	0.1583388907	0.1488781378	0.4140421983	0.2486422186	0.1761425828	0.1985214824	0.1488781378	0.1488781378	0.1761425828	0.1759208506	0.1761425828	0.1320955350	0.1077517108	0.1320955350	0.1583388907	0.2483297400	0.0440243009	0.1135557054	0.0991811510	0.1985214824	0.1985214824	0.1488781378	0.0000000000	0.1320955350	0.1135557054	0.1985214824	0.1488781378	0.1320955350	0.1327214857	0.0440243009	0.1488781378	0.0663965029	0.0663965029	0.0663965029	0.0663965029	0.0663965029	0.0663965029	0.0496797943	0.0663965029	0.0663965029	0.1985214824	0.1985214824	0.1077517108	0.1077517108	0.1077517108	0.1077517108																																																																																																																																																																																																																																																																																																																																					
