Ac_bau_GCF_015910475_1	Acinetobacter baumannii	1
Ac_bau_GCF_016127515_1	Acinetobacter baumannii	1
Ac_bau_GCF_016350005_1	Acinetobacter baumannii	1
Ac_bau_GCF_016350065_1	Acinetobacter baumannii	1
Ac_bau_GCF_016350085_1	Acinetobacter baumannii	1
Ac_bau_GCF_016350105_1	Acinetobacter baumannii	1
Ac_bau_GCF_016864295_1	Acinetobacter baumannii	1
Ac_bau_GCF_016864315_2	Acinetobacter baumannii	1
Ac_bau_GCF_016864335_2	Acinetobacter baumannii	1
Ac_bau_GCF_016864915_1	Acinetobacter baumannii	1
Ac_bau_GCF_016865465_1	Acinetobacter baumannii	1
Ac_bau_GCF_016903135_1	Acinetobacter baumannii	1
Ac_bau_GCF_016903215_1	Acinetobacter baumannii	1
Ac_bau_GCF_016919505_2	Acinetobacter baumannii	1
Ac_bau_GCF_017096325_2	Acinetobacter baumannii	1
Ac_bau_GCF_017096345_2	Acinetobacter baumannii	1
Ac_bau_GCF_017096365_2	Acinetobacter baumannii	1
Ac_bau_GCF_017096385_2	Acinetobacter baumannii	1
Ac_bau_GCF_017096405_2	Acinetobacter baumannii	1
Ac_bau_GCF_017096425_2	Acinetobacter baumannii	1
Ac_bau_GCF_017098185_2	Acinetobacter baumannii	1
Ac_bau_GCF_017098205_2	Acinetobacter baumannii	1
Ac_bau_GCF_017098225_2	Acinetobacter baumannii	1
Ac_bau_GCF_017098245_2	Acinetobacter baumannii	1
Ac_bau_GCF_017098265_1	Acinetobacter baumannii	1
Ac_bau_GCF_017639875_1	Acinetobacter baumannii	1
Ac_bau_GCF_017723975_1	Acinetobacter baumannii	1
Ac_bau_GCF_017724115_1	Acinetobacter baumannii	1
Ac_bau_GCF_017724155_1	Acinetobacter baumannii	1
Ac_bau_GCF_017724195_1	Acinetobacter baumannii	1
Ac_bau_GCF_017724215_1	Acinetobacter baumannii	1
Ac_bau_GCF_017726495_1	Acinetobacter baumannii	1
Ac_bau_GCF_017726555_1	Acinetobacter baumannii	1
Ac_bau_GCF_017726575_1	Acinetobacter baumannii	1
Ac_bau_GCF_017742855_1	Acinetobacter baumannii	1
Ac_bau_GCF_017753625_1	Acinetobacter baumannii	1
Ac_bau_GCF_018135585_1	Acinetobacter baumannii	1
Ac_bau_GCF_018454385_1	Acinetobacter baumannii	1
Ac_bau_GCF_018604365_1	Acinetobacter baumannii	1
Ac_bau_GCF_018808925_1	Acinetobacter baumannii	1
Ac_bau_GCF_018831125_1	Acinetobacter baumannii	1
Ac_bau_GCF_018831465_1	Acinetobacter baumannii	1
Ac_bau_GCF_018831485_1	Acinetobacter baumannii	1
Ac_bau_GCF_019076685_1	Acinetobacter baumannii	1
Ac_bau_GCF_019356075_1	Acinetobacter baumannii	1
Ac_bau_GCF_019356215_1	Acinetobacter baumannii	1
Ac_bau_GCF_019457715_1	Acinetobacter baumannii	1
Ac_bau_GCF_019458485_1	Acinetobacter baumannii	1
Ac_bau_GCF_019703285_1	Acinetobacter baumannii	1
Ac_bau_GCF_019903155_1	Acinetobacter baumannii	1
Ac_bau_GCF_019903175_1	Acinetobacter baumannii	1
Ac_bau_GCF_019903195_1	Acinetobacter baumannii	1
Ac_bau_GCF_019903215_1	Acinetobacter baumannii	1
Ac_bau_GCF_019903235_1	Acinetobacter baumannii	1
Ac_bau_GCF_019997865_1	Acinetobacter baumannii	1
Ac_bau_GCF_020132105_1	Acinetobacter baumannii	1
Ac_bau_GCF_020271605_1	Acinetobacter baumannii	1
Ac_bau_GCF_020520325_1	Acinetobacter baumannii	1
Ac_bau_GCF_020520345_1	Acinetobacter baumannii	1
Ac_bau_GCF_020520365_1	Acinetobacter baumannii	1
Ac_bau_GCF_020520385_1	Acinetobacter baumannii	1
Ac_bau_GCF_020520405_1	Acinetobacter baumannii	1
Ac_bau_GCF_020810655_1	Acinetobacter baumannii	1
Ac_bau_GCF_020906565_1	Acinetobacter baumannii	1
Ac_bau_GCF_020911985_1	Acinetobacter baumannii	1
Ac_bau_GCF_020912005_1	Acinetobacter baumannii	1
Ac_bau_GCF_020985285_1	Acinetobacter baumannii	1
Ac_bau_GCF_021398135_1	Acinetobacter baumannii	1
Ac_bau_GCF_021484905_1	Acinetobacter baumannii	1
Ac_bau_GCF_021559695_1	Acinetobacter baumannii	1
Ac_bau_GCF_021609965_1	Acinetobacter baumannii	1
Ac_bau_GCF_021725415_1	Acinetobacter baumannii	1
Ac_bau_GCF_021729465_1	Acinetobacter baumannii	1
Ac_bau_GCF_021730415_1	Acinetobacter baumannii	1
Ac_bau_GCF_021764725_1	Acinetobacter baumannii	1
Ac_bau_GCF_021899715_1	Acinetobacter baumannii	1
Ac_bau_GCF_900088705_1	Acinetobacter baumannii	1
Ac_bau_GCF_900093475_1	Acinetobacter baumannii	1
Ac_bau_GCF_900478145_1	Acinetobacter baumannii	1
Ac_bau_LAC_4_GCF_000786735_1	Acinetobacter baumannii	1
Ac_bau_MDR_TJ_GCF_000187205_2	Acinetobacter baumannii	1
Ac_bau_MDR_ZJ06_GCF_000226275_2	Acinetobacter baumannii	1
Ac_bau_NCGM_237_GCF_000828795_1	Acinetobacter baumannii	1
Ac_bau_TYTH_1_GCF_000302575_1	Acinetobacter baumannii	1
Ac_bau_ZW85_1_GCF_000505685_1	Acinetobacter baumannii	1
Ac_ber_GCF_002813045_1	Acinetobacter bereziniae	1
Ac_ber_GCF_016576845_1	Acinetobacter bereziniae	1
Ac_ber_GCF_016576965_1	Acinetobacter bereziniae	1
Ac_cal_GCF_002055515_1	Acinetobacter calcoaceticus	1
Ac_cal_GCF_016939475_1	Acinetobacter calcoaceticus	1
Ac_cal_GCF_021165835_1	Acinetobacter calcoaceticus	1
Ac_cal_GCF_021165855_1	Acinetobacter calcoaceticus	1
Ac_cal_GCF_900520355_1	Acinetobacter calcoaceticus	1
Ac_gui_GCF_002370525_2	Acinetobacter guillouiae	1
Ac_gui_GCF_020172725_1	Acinetobacter guillouiae	1
Ac_hae_GCF_001932555_1	Acinetobacter haemolyticus	1
Ac_hae_GCF_002813065_1	Acinetobacter haemolyticus	1
Ac_hae_GCF_003323815_1	Acinetobacter haemolyticus	1
Ac_hae_GCF_003430865_2	Acinetobacter haemolyticus	1
Ac_hae_GCF_004379355_1	Acinetobacter haemolyticus	1
Ac_hae_GCF_009892245_1	Acinetobacter haemolyticus	1
Ac_hae_GCF_009892265_1	Acinetobacter haemolyticus	1
Ac_hae_GCF_009892285_1	Acinetobacter haemolyticus	1
Ac_hae_GCF_009892305_1	Acinetobacter haemolyticus	1
Ac_hae_GCF_009892325_1	Acinetobacter haemolyticus	1
Ac_hae_GCF_009892345_1	Acinetobacter haemolyticus	1
Ac_hae_GCF_009892365_1	Acinetobacter haemolyticus	1
Ac_hae_GCF_009892385_1	Acinetobacter haemolyticus	1
Ac_hae_GCF_019355995_1	Acinetobacter haemolyticus	1
Ac_ind_GCF_002953575_2	Acinetobacter indicus	1
Ac_ind_GCF_009296145_1	Acinetobacter indicus	1
Ac_ind_GCF_009734145_1	Acinetobacter indicus	1
Ac_ind_GCF_009914375_1	Acinetobacter indicus	1
Ac_ind_GCF_009914395_1	Acinetobacter indicus	1
Ac_ind_GCF_009914415_1	Acinetobacter indicus	1
Ac_ind_GCF_009914435_1	Acinetobacter indicus	1
Ac_ind_GCF_009914475_1	Acinetobacter indicus	1
Ac_ind_GCF_010917815_1	Acinetobacter indicus	1
Ac_ind_GCF_010918195_1	Acinetobacter indicus	1
Ac_ind_GCF_010918375_1	Acinetobacter indicus	1
Ac_ind_GCF_012278715_1	Acinetobacter indicus	1
Ac_ind_GCF_012278735_1	Acinetobacter indicus	1
Ac_ind_GCF_013378115_1	Acinetobacter indicus	1
Ac_ind_GCF_015217905_1	Acinetobacter indicus	1
Ac_ind_GCF_015218885_1	Acinetobacter indicus	1
Ac_ind_GCF_017132735_1	Acinetobacter indicus	1
Ac_ind_GCF_017309425_1	Acinetobacter indicus	1
Ac_ind_GCF_017309445_1	Acinetobacter indicus	1
Ac_joh_GCF_003335165_1	Acinetobacter johnsonii	1
Ac_joh_GCF_003939325_2	Acinetobacter johnsonii	1
Ac_joh_GCF_003952785_1	Acinetobacter johnsonii	1
Ac_joh_GCF_004337595_1	Acinetobacter johnsonii	1
Ac_joh_GCF_008180305_1	Acinetobacter johnsonii	1
Ac_joh_GCF_015602645_1	Acinetobacter johnsonii	1
Ac_joh_GCF_016027055_1	Acinetobacter johnsonii	1
Ac_joh_GCF_016725945_1	Acinetobacter johnsonii	1
Ac_joh_GCF_016726625_1	Acinetobacter johnsonii	1
Ac_joh_GCF_016728805_1	Acinetobacter johnsonii	1
Ac_joh_GCF_017068175_1	Acinetobacter johnsonii	1
Ac_joh_GCF_019334405_1	Acinetobacter johnsonii	1
Ac_joh_GCF_020162195_1	Acinetobacter johnsonii	1
Ac_joh_GCF_021432745_1	Acinetobacter johnsonii	1
Ac_joh_GCF_021496295_1	Acinetobacter johnsonii	1
Ac_joh_GCF_021496325_1	Acinetobacter johnsonii	1
Ac_joh_GCF_021496345_1	Acinetobacter johnsonii	1
Ac_joh_GCF_021496365_1	Acinetobacter johnsonii	1
Ac_joh_XBB1_GCF_001484935_1	Acinetobacter johnsonii	1
Ac_junii_GCF_001941805_1	Acinetobacter junii	1
Ac_junii_GCF_002165245_3	Acinetobacter junii	1
Ac_junii_GCF_002761875_1	Acinetobacter junii	1
Ac_junii_GCF_003939335_2	Acinetobacter junii	1
Ac_junii_GCF_003939355_2	Acinetobacter junii	1
Ac_junii_GCF_016743155_1	Acinetobacter junii	1
Ac_junii_GCF_018281725_1	Acinetobacter junii	1
Ac_junii_GCF_018336855_1	Acinetobacter junii	1
Ac_junii_GCF_021491935_1	Acinetobacter junii	1
Ac_lac_GCF_002076935_1	Acinetobacter lactucae	1
Ac_lac_GCF_013122135_1	Acinetobacter lactucae	1
Ac_lwo_GCF_002119785_1	Acinetobacter lwoffii	1
Ac_lwo_GCF_009730095_1	Acinetobacter lwoffii	1
Ac_lwo_GCF_013349125_1	Acinetobacter lwoffii	1
Ac_lwo_GCF_013349205_1	Acinetobacter lwoffii	1
Ac_lwo_GCF_015602705_1	Acinetobacter lwoffii	1
Ac_lwo_GCF_019048305_1	Acinetobacter lwoffii	1
Ac_lwo_GCF_019048525_1	Acinetobacter lwoffii	1
Ac_lwo_GCF_019343495_1	Acinetobacter lwoffii	1
Ac_lwo_GCF_019787625_1	Acinetobacter lwoffii	1
Ac_lwo_GCF_019787645_1	Acinetobacter lwoffii	1
Ac_lwo_WJ10621_GCF_000219275_1	Acinetobacter lwoffii	1
Ac_nos_GCF_000814165_3	Acinetobacter nosocomialis	1
Ac_nos_GCF_002082665_1	Acinetobacter nosocomialis	1
Ac_nos_GCF_002951295_1	Acinetobacter nosocomialis	1
Ac_nos_GCF_003143895_1	Acinetobacter nosocomialis	1
Ac_nos_GCF_004295305_1	Acinetobacter nosocomialis	1
Ac_nos_GCF_004792395_1	Acinetobacter nosocomialis	1
Ac_nos_GCF_008086325_1	Acinetobacter nosocomialis	1
Ac_nos_GCF_009588945_1	Acinetobacter nosocomialis	1
Ac_nos_GCF_015602685_1	Acinetobacter nosocomialis	1
Ac_nos_GCF_019048685_1	Acinetobacter nosocomialis	1
Ac_nos_M2_GCF_005281455_1	Acinetobacter nosocomialis	1
Ac_pit_GCF_001577285_1	Acinetobacter pittii	1
Ac_pit_GCF_001617545_1	Acinetobacter pittii	1
Ac_pit_GCF_002012285_1	Acinetobacter pittii	1
Ac_pit_GCF_002158945_1	Acinetobacter pittii	1
Ac_pit_GCF_002863745_1	Acinetobacter pittii	1
Ac_pit_GCF_002902805_2	Acinetobacter pittii	1
Ac_pit_GCF_002999115_2	Acinetobacter pittii	1
Ac_pit_GCF_002999215_3	Acinetobacter pittii	1
Ac_pit_GCF_003051965_2	Acinetobacter pittii	1
Ac_pit_GCF_003956065_1	Acinetobacter pittii	1
Ac_pit_GCF_006351765_1	Acinetobacter pittii	1
Ac_pit_GCF_007954485_1	Acinetobacter pittii	1
Ac_pit_GCF_008121475_1	Acinetobacter pittii	1
Ac_pit_GCF_008694085_1	Acinetobacter pittii	1
Ac_pit_GCF_009931315_1	Acinetobacter pittii	1
Ac_pit_GCF_011996285_1	Acinetobacter pittii	1
Ac_pit_GCF_014168695_1	Acinetobacter pittii	1
Ac_pit_GCF_016804045_1	Acinetobacter pittii	1
Ac_pit_GCF_016889305_1	Acinetobacter pittii	1
Ac_pit_GCF_016889345_1	Acinetobacter pittii	1
Ac_pit_GCF_016889825_1	Acinetobacter pittii	1
Ac_pit_GCF_016890065_1	Acinetobacter pittii	1
Ac_pit_GCF_019046965_1	Acinetobacter pittii	1
Ac_pit_GCF_019047185_1	Acinetobacter pittii	1
Ac_pit_GCF_019047205_1	Acinetobacter pittii	1
Ac_pit_GCF_019048225_1	Acinetobacter pittii	1
Ac_pit_GCF_019264765_1	Acinetobacter pittii	1
Ac_pit_GCF_019703265_1	Acinetobacter pittii	1
Ac_pit_GCF_020535225_1	Acinetobacter pittii	1
Ac_pit_GCF_020544425_1	Acinetobacter pittii	1
Ac_pit_GCF_020991105_1	Acinetobacter pittii	1
Ac_pit_PHEA_2	Acinetobacter pittii	1
Ac_rad_DSM_6976_NBRC_102413_CIP_103788_GCF_006757745_1	Acinetobacter radioresistens	1
Ac_rad_GCF_002993105_1	Acinetobacter radioresistens	1
Ac_rad_GCF_003258335_1	Acinetobacter radioresistens	1
Ac_rad_GCF_005519305_1	Acinetobacter radioresistens	1
Ac_rad_GCF_014069095_1	Acinetobacter radioresistens	1
Ac_sch_GCF_001971565_1	Acinetobacter schindleri	1
Ac_sch_GCF_007833615_1	Acinetobacter schindleri	1
Ac_sch_GCF_010918635_1	Acinetobacter schindleri	1
Ac_sch_GCF_010918895_1	Acinetobacter schindleri	1
Ac_sch_GCF_010919095_1	Acinetobacter schindleri	1
Ac_sei_GCF_014717515_1	Acinetobacter seifertii	1
Ac_sei_GCF_014718355_1	Acinetobacter seifertii	1
Ac_sei_GCF_014719215_1	Acinetobacter seifertii	1
Ac_sei_GCF_014719435_1	Acinetobacter seifertii	1
Ac_sei_GCF_014719835_1	Acinetobacter seifertii	1
Ac_sei_GCF_014720075_1	Acinetobacter seifertii	1
