TIGR01315	TIGR01315	Ac_bau_ATCC_17978_GCF_013372085_1_WP_000063783	97.8	67.2	5C_CHO_kinase:_FGGY-family_pentulose_kinase
TIGR02627	TIGR02627	Ac_bau_ATCC_17978_GCF_013372085_1_WP_000063783	60.3	40.1	rhamnulo_kin:_rhamnulokinase
TIGR01234	TIGR01234	Ac_bau_ATCC_17978_GCF_013372085_1_WP_000063783	54.2	47.8	L-ribulokinase:_ribulokinase
TIGR01311	TIGR01311	Ac_bau_ATCC_19606_CIP_70_34_JCM_6841_GCF_019331655_1_WP_000063772	758.2	758.0	glycerol_kin:_glycerol_kinase
TIGR01312	TIGR01312	Ac_bau_ATCC_19606_CIP_70_34_JCM_6841_GCF_019331655_1_WP_000063772	234.5	234.2	XylB:_xylulokinase
TIGR01314	TIGR01314	Ac_bau_ATCC_19606_CIP_70_34_JCM_6841_GCF_019331655_1_WP_000063772	144.8	144.4	gntK_FGGY:_gluconate_kinase
TIGR02628	TIGR02628	Ac_bau_ATCC_19606_CIP_70_34_JCM_6841_GCF_019331655_1_WP_000063772	101.4	101.2	fuculo_kin_coli:_L-fuculokinase
TIGR01315	TIGR01315	Ac_bau_ATCC_19606_CIP_70_34_JCM_6841_GCF_019331655_1_WP_000063772	97.3	66.7	5C_CHO_kinase:_FGGY-family_pentulose_kinase
TIGR02627	TIGR02627	Ac_bau_ATCC_19606_CIP_70_34_JCM_6841_GCF_019331655_1_WP_000063772	59.0	38.8	rhamnulo_kin:_rhamnulokinase
TIGR01234	TIGR01234	Ac_bau_ATCC_19606_CIP_70_34_JCM_6841_GCF_019331655_1_WP_000063772	54.8	48.4	L-ribulokinase:_ribulokinase
TIGR01311	TIGR01311	Ac_bau_AYE_GCF_000069245_1_WP_000063780	758.3	758.1	glycerol_kin:_glycerol_kinase
TIGR01312	TIGR01312	Ac_bau_AYE_GCF_000069245_1_WP_000063780	234.5	234.2	XylB:_xylulokinase
TIGR01314	TIGR01314	Ac_bau_AYE_GCF_000069245_1_WP_000063780	146.7	146.3	gntK_FGGY:_gluconate_kinase
TIGR02628	TIGR02628	Ac_bau_AYE_GCF_000069245_1_WP_000063780	102.0	101.8	fuculo_kin_coli:_L-fuculokinase
TIGR01315	TIGR01315	Ac_bau_AYE_GCF_000069245_1_WP_000063780	97.3	66.7	5C_CHO_kinase:_FGGY-family_pentulose_kinase
TIGR02627	TIGR02627	Ac_bau_AYE_GCF_000069245_1_WP_000063780	60.3	40.1	rhamnulo_kin:_rhamnulokinase
TIGR01234	TIGR01234	Ac_bau_AYE_GCF_000069245_1_WP_000063780	54.8	48.4	L-ribulokinase:_ribulokinase
TIGR01311	TIGR01311	Ac_bau_BJAB07104_GCF_000419385_1_WP_000063779	758.9	758.7	glycerol_kin:_glycerol_kinase
TIGR01312	TIGR01312	Ac_bau_BJAB07104_GCF_000419385_1_WP_000063779	233.7	233.5	XylB:_xylulokinase
TIGR01314	TIGR01314	Ac_bau_BJAB07104_GCF_000419385_1_WP_000063779	146.8	146.3	gntK_FGGY:_gluconate_kinase
TIGR02628	TIGR02628	Ac_bau_BJAB07104_GCF_000419385_1_WP_000063779	101.8	101.6	fuculo_kin_coli:_L-fuculokinase
TIGR01315	TIGR01315	Ac_bau_BJAB07104_GCF_000419385_1_WP_000063779	97.9	67.3	5C_CHO_kinase:_FGGY-family_pentulose_kinase
TIGR02627	TIGR02627	Ac_bau_BJAB07104_GCF_000419385_1_WP_000063779	60.3	40.1	rhamnulo_kin:_rhamnulokinase
TIGR01234	TIGR01234	Ac_bau_BJAB07104_GCF_000419385_1_WP_000063779	54.8	48.4	L-ribulokinase:_ribulokinase
TIGR01311	TIGR01311	Ac_bau_BJAB0715_GCF_000419405_1_WP_000063780	758.3	758.1	glycerol_kin:_glycerol_kinase
TIGR01312	TIGR01312	Ac_bau_BJAB0715_GCF_000419405_1_WP_000063780	234.5	234.2	XylB:_xylulokinase
TIGR01314	TIGR01314	Ac_bau_BJAB0715_GCF_000419405_1_WP_000063780	146.7	146.3	gntK_FGGY:_gluconate_kinase
TIGR02628	TIGR02628	Ac_bau_BJAB0715_GCF_000419405_1_WP_000063780	102.0	101.8	fuculo_kin_coli:_L-fuculokinase
TIGR01315	TIGR01315	Ac_bau_BJAB0715_GCF_000419405_1_WP_000063780	97.3	66.7	5C_CHO_kinase:_FGGY-family_pentulose_kinase
TIGR02627	TIGR02627	Ac_bau_BJAB0715_GCF_000419405_1_WP_000063780	60.3	40.1	rhamnulo_kin:_rhamnulokinase
TIGR01234	TIGR01234	Ac_bau_BJAB0715_GCF_000419405_1_WP_000063780	54.8	48.4	L-ribulokinase:_ribulokinase
TIGR01311	TIGR01311	Ac_bau_BJAB0868_GCF_000419425_1_WP_000063779	758.9	758.7	glycerol_kin:_glycerol_kinase
TIGR01312	TIGR01312	Ac_bau_BJAB0868_GCF_000419425_1_WP_000063779	233.7	233.5	XylB:_xylulokinase
TIGR01314	TIGR01314	Ac_bau_BJAB0868_GCF_000419425_1_WP_000063779	146.8	146.3	gntK_FGGY:_gluconate_kinase
TIGR02628	TIGR02628	Ac_bau_BJAB0868_GCF_000419425_1_WP_000063779	101.8	101.6	fuculo_kin_coli:_L-fuculokinase
TIGR01315	TIGR01315	Ac_bau_BJAB0868_GCF_000419425_1_WP_000063779	97.9	67.3	5C_CHO_kinase:_FGGY-family_pentulose_kinase
TIGR02627	TIGR02627	Ac_bau_BJAB0868_GCF_000419425_1_WP_000063779	60.3	40.1	rhamnulo_kin:_rhamnulokinase
TIGR01234	TIGR01234	Ac_bau_BJAB0868_GCF_000419425_1_WP_000063779	54.8	48.4	L-ribulokinase:_ribulokinase
TIGR01311	TIGR01311	Ac_bau_D1279779_GCF_000186665_3_WP_000063781	757.8	757.6	glycerol_kin:_glycerol_kinase
TIGR01312	TIGR01312	Ac_bau_D1279779_GCF_000186665_3_WP_000063781	234.8	234.5	XylB:_xylulokinase
TIGR01314	TIGR01314	Ac_bau_D1279779_GCF_000186665_3_WP_000063781	146.8	146.4	gntK_FGGY:_gluconate_kinase
TIGR02628	TIGR02628	Ac_bau_D1279779_GCF_000186665_3_WP_000063781	102.0	101.8	fuculo_kin_coli:_L-fuculokinase
TIGR01315	TIGR01315	Ac_bau_D1279779_GCF_000186665_3_WP_000063781	97.1	66.5	5C_CHO_kinase:_FGGY-family_pentulose_kinase
TIGR02627	TIGR02627	Ac_bau_D1279779_GCF_000186665_3_WP_000063781	60.3	40.1	rhamnulo_kin:_rhamnulokinase
TIGR01234	TIGR01234	Ac_bau_D1279779_GCF_000186665_3_WP_000063781	54.9	48.5	L-ribulokinase:_ribulokinase
TIGR01311	TIGR01311	Ac_bau_DU202_GCF_000498375_2_WP_000063779	758.9	758.7	glycerol_kin:_glycerol_kinase
TIGR01312	TIGR01312	Ac_bau_DU202_GCF_000498375_2_WP_000063779	233.7	233.5	XylB:_xylulokinase
TIGR01314	TIGR01314	Ac_bau_DU202_GCF_000498375_2_WP_000063779	146.8	146.3	gntK_FGGY:_gluconate_kinase
TIGR02628	TIGR02628	Ac_bau_DU202_GCF_000498375_2_WP_000063779	101.8	101.6	fuculo_kin_coli:_L-fuculokinase
TIGR01315	TIGR01315	Ac_bau_DU202_GCF_000498375_2_WP_000063779	97.9	67.3	5C_CHO_kinase:_FGGY-family_pentulose_kinase
TIGR02627	TIGR02627	Ac_bau_DU202_GCF_000498375_2_WP_000063779	60.3	40.1	rhamnulo_kin:_rhamnulokinase
TIGR01234	TIGR01234	Ac_bau_DU202_GCF_000498375_2_WP_000063779	54.8	48.4	L-ribulokinase:_ribulokinase
TIGR01311	TIGR01311	Ac_bau_GCF_000695855_3_WP_000063779	758.9	758.7	glycerol_kin:_glycerol_kinase
TIGR01312	TIGR01312	Ac_bau_GCF_000695855_3_WP_000063779	233.7	233.5	XylB:_xylulokinase
TIGR01314	TIGR01314	Ac_bau_GCF_000695855_3_WP_000063779	146.8	146.3	gntK_FGGY:_gluconate_kinase
TIGR02628	TIGR02628	Ac_bau_GCF_000695855_3_WP_000063779	101.8	101.6	fuculo_kin_coli:_L-fuculokinase
TIGR01315	TIGR01315	Ac_bau_GCF_000695855_3_WP_000063779	97.9	67.3	5C_CHO_kinase:_FGGY-family_pentulose_kinase
TIGR02627	TIGR02627	Ac_bau_GCF_000695855_3_WP_000063779	60.3	40.1	rhamnulo_kin:_rhamnulokinase
TIGR01234	TIGR01234	Ac_bau_GCF_000695855_3_WP_000063779	54.8	48.4	L-ribulokinase:_ribulokinase
TIGR01311	TIGR01311	Ac_bau_GCF_000746605_1_WP_032000395	757.5	757.3	glycerol_kin:_glycerol_kinase
TIGR01312	TIGR01312	Ac_bau_GCF_000746605_1_WP_032000395	234.8	234.6	XylB:_xylulokinase
TIGR01314	TIGR01314	Ac_bau_GCF_000746605_1_WP_032000395	145.0	144.5	gntK_FGGY:_gluconate_kinase
TIGR02628	TIGR02628	Ac_bau_GCF_000746605_1_WP_032000395	101.4	101.2	fuculo_kin_coli:_L-fuculokinase
TIGR01315	TIGR01315	Ac_bau_GCF_000746605_1_WP_032000395	97.0	66.4	5C_CHO_kinase:_FGGY-family_pentulose_kinase
TIGR02627	TIGR02627	Ac_bau_GCF_000746605_1_WP_032000395	59.0	38.8	rhamnulo_kin:_rhamnulokinase
TIGR01234	TIGR01234	Ac_bau_GCF_000746605_1_WP_032000395	54.8	48.4	L-ribulokinase:_ribulokinase
TIGR01311	TIGR01311	Ac_bau_GCF_000746645_1_WP_000063780	758.3	758.1	glycerol_kin:_glycerol_kinase
TIGR01312	TIGR01312	Ac_bau_GCF_000746645_1_WP_000063780	234.5	234.2	XylB:_xylulokinase
TIGR01314	TIGR01314	Ac_bau_GCF_000746645_1_WP_000063780	146.7	146.3	gntK_FGGY:_gluconate_kinase
TIGR02628	TIGR02628	Ac_bau_GCF_000746645_1_WP_000063780	102.0	101.8	fuculo_kin_coli:_L-fuculokinase
TIGR01315	TIGR01315	Ac_bau_GCF_000746645_1_WP_000063780	97.3	66.7	5C_CHO_kinase:_FGGY-family_pentulose_kinase
TIGR02627	TIGR02627	Ac_bau_GCF_000746645_1_WP_000063780	60.3	40.1	rhamnulo_kin:_rhamnulokinase
TIGR01234	TIGR01234	Ac_bau_GCF_000746645_1_WP_000063780	54.8	48.4	L-ribulokinase:_ribulokinase
TIGR01311	TIGR01311	Ac_bau_GCF_000761175_1_WP_000063780	758.3	758.1	glycerol_kin:_glycerol_kinase
TIGR01312	TIGR01312	Ac_bau_GCF_000761175_1_WP_000063780	234.5	234.2	XylB:_xylulokinase
TIGR01314	TIGR01314	Ac_bau_GCF_000761175_1_WP_000063780	146.7	146.3	gntK_FGGY:_gluconate_kinase
TIGR02628	TIGR02628	Ac_bau_GCF_000761175_1_WP_000063780	102.0	101.8	fuculo_kin_coli:_L-fuculokinase
TIGR01315	TIGR01315	Ac_bau_GCF_000761175_1_WP_000063780	97.3	66.7	5C_CHO_kinase:_FGGY-family_pentulose_kinase
TIGR02627	TIGR02627	Ac_bau_GCF_000761175_1_WP_000063780	60.3	40.1	rhamnulo_kin:_rhamnulokinase
TIGR01234	TIGR01234	Ac_bau_GCF_000761175_1_WP_000063780	54.8	48.4	L-ribulokinase:_ribulokinase
TIGR01311	TIGR01311	Ac_bau_GCF_000814345_1_WP_029423992	757.2	757.1	glycerol_kin:_glycerol_kinase
TIGR01312	TIGR01312	Ac_bau_GCF_000814345_1_WP_029423992	234.3	234.1	XylB:_xylulokinase
TIGR01314	TIGR01314	Ac_bau_GCF_000814345_1_WP_029423992	144.6	144.2	gntK_FGGY:_gluconate_kinase
TIGR02628	TIGR02628	Ac_bau_GCF_000814345_1_WP_029423992	101.4	101.2	fuculo_kin_coli:_L-fuculokinase
TIGR01315	TIGR01315	Ac_bau_GCF_000814345_1_WP_029423992	97.8	67.2	5C_CHO_kinase:_FGGY-family_pentulose_kinase
TIGR02627	TIGR02627	Ac_bau_GCF_000814345_1_WP_029423992	59.0	38.8	rhamnulo_kin:_rhamnulokinase
TIGR01234	TIGR01234	Ac_bau_GCF_000814345_1_WP_029423992	54.2	47.8	L-ribulokinase:_ribulokinase
TIGR01311	TIGR01311	Ac_bau_GCF_000828935_1_WP_000063780	758.3	758.1	glycerol_kin:_glycerol_kinase
TIGR01312	TIGR01312	Ac_bau_GCF_000828935_1_WP_000063780	234.5	234.2	XylB:_xylulokinase
TIGR01314	TIGR01314	Ac_bau_GCF_000828935_1_WP_000063780	146.7	146.3	gntK_FGGY:_gluconate_kinase
TIGR02628	TIGR02628	Ac_bau_GCF_000828935_1_WP_000063780	102.0	101.8	fuculo_kin_coli:_L-fuculokinase
TIGR01315	TIGR01315	Ac_bau_GCF_000828935_1_WP_000063780	97.3	66.7	5C_CHO_kinase:_FGGY-family_pentulose_kinase
TIGR02627	TIGR02627	Ac_bau_GCF_000828935_1_WP_000063780	60.3	40.1	rhamnulo_kin:_rhamnulokinase
TIGR01234	TIGR01234	Ac_bau_GCF_000828935_1_WP_000063780	54.8	48.4	L-ribulokinase:_ribulokinase
TIGR01311	TIGR01311	Ac_bau_GCF_000830055_1_WP_000063780	758.3	758.1	glycerol_kin:_glycerol_kinase
TIGR01312	TIGR01312	Ac_bau_GCF_000830055_1_WP_000063780	234.5	234.2	XylB:_xylulokinase
TIGR01314	TIGR01314	Ac_bau_GCF_000830055_1_WP_000063780	146.7	146.3	gntK_FGGY:_gluconate_kinase
TIGR02628	TIGR02628	Ac_bau_GCF_000830055_1_WP_000063780	102.0	101.8	fuculo_kin_coli:_L-fuculokinase
TIGR01315	TIGR01315	Ac_bau_GCF_000830055_1_WP_000063780	97.3	66.7	5C_CHO_kinase:_FGGY-family_pentulose_kinase
TIGR02627	TIGR02627	Ac_bau_GCF_000830055_1_WP_000063780	60.3	40.1	rhamnulo_kin:_rhamnulokinase
TIGR01234	TIGR01234	Ac_bau_GCF_000830055_1_WP_000063780	54.8	48.4	L-ribulokinase:_ribulokinase
TIGR01311	TIGR01311	Ac_bau_GCF_000939415_2_WP_000063779	758.9	758.7	glycerol_kin:_glycerol_kinase
TIGR01312	TIGR01312	Ac_bau_GCF_000939415_2_WP_000063779	233.7	233.5	XylB:_xylulokinase
TIGR01314	TIGR01314	Ac_bau_GCF_000939415_2_WP_000063779	146.8	146.3	gntK_FGGY:_gluconate_kinase
TIGR02628	TIGR02628	Ac_bau_GCF_000939415_2_WP_000063779	101.8	101.6	fuculo_kin_coli:_L-fuculokinase
TIGR01315	TIGR01315	Ac_bau_GCF_000939415_2_WP_000063779	97.9	67.3	5C_CHO_kinase:_FGGY-family_pentulose_kinase
TIGR02627	TIGR02627	Ac_bau_GCF_000939415_2_WP_000063779	60.3	40.1	rhamnulo_kin:_rhamnulokinase
TIGR01234	TIGR01234	Ac_bau_GCF_000939415_2_WP_000063779	54.8	48.4	L-ribulokinase:_ribulokinase
TIGR01311	TIGR01311	Ac_bau_GCF_000963815_1_WP_000063780	758.3	758.1	glycerol_kin:_glycerol_kinase
TIGR01312	TIGR01312	Ac_bau_GCF_000963815_1_WP_000063780	234.5	234.2	XylB:_xylulokinase
TIGR01314	TIGR01314	Ac_bau_GCF_000963815_1_WP_000063780	146.7	146.3	gntK_FGGY:_gluconate_kinase
TIGR02628	TIGR02628	Ac_bau_GCF_000963815_1_WP_000063780	102.0	101.8	fuculo_kin_coli:_L-fuculokinase
TIGR01315	TIGR01315	Ac_bau_GCF_000963815_1_WP_000063780	97.3	66.7	5C_CHO_kinase:_FGGY-family_pentulose_kinase
TIGR02627	TIGR02627	Ac_bau_GCF_000963815_1_WP_000063780	60.3	40.1	rhamnulo_kin:_rhamnulokinase
TIGR01234	TIGR01234	Ac_bau_GCF_000963815_1_WP_000063780	54.8	48.4	L-ribulokinase:_ribulokinase
TIGR01311	TIGR01311	Ac_bau_GCF_001026965_1_WP_000063779	758.9	758.7	glycerol_kin:_glycerol_kinase
TIGR01312	TIGR01312	Ac_bau_GCF_001026965_1_WP_000063779	233.7	233.5	XylB:_xylulokinase
TIGR01314	TIGR01314	Ac_bau_GCF_001026965_1_WP_000063779	146.8	146.3	gntK_FGGY:_gluconate_kinase
TIGR02628	TIGR02628	Ac_bau_GCF_001026965_1_WP_000063779	101.8	101.6	fuculo_kin_coli:_L-fuculokinase
TIGR01315	TIGR01315	Ac_bau_GCF_001026965_1_WP_000063779	97.9	67.3	5C_CHO_kinase:_FGGY-family_pentulose_kinase
TIGR02627	TIGR02627	Ac_bau_GCF_001026965_1_WP_000063779	60.3	40.1	rhamnulo_kin:_rhamnulokinase
TIGR01234	TIGR01234	Ac_bau_GCF_001026965_1_WP_000063779	54.8	48.4	L-ribulokinase:_ribulokinase
TIGR01311	TIGR01311	Ac_bau_GCF_001077555_2_WP_049594513	758.5	758.3	glycerol_kin:_glycerol_kinase
TIGR01312	TIGR01312	Ac_bau_GCF_001077555_2_WP_049594513	230.6	230.3	XylB:_xylulokinase
TIGR01314	TIGR01314	Ac_bau_GCF_001077555_2_WP_049594513	142.9	142.4	gntK_FGGY:_gluconate_kinase
TIGR01315	TIGR01315	Ac_bau_GCF_001077555_2_WP_049594513	97.2	66.7	5C_CHO_kinase:_FGGY-family_pentulose_kinase
TIGR02628	TIGR02628	Ac_bau_GCF_001077555_2_WP_049594513	96.8	96.6	fuculo_kin_coli:_L-fuculokinase
TIGR02627	TIGR02627	Ac_bau_GCF_001077555_2_WP_049594513	62.3	42.1	rhamnulo_kin:_rhamnulokinase
TIGR01234	TIGR01234	Ac_bau_GCF_001077555_2_WP_049594513	54.9	48.4	L-ribulokinase:_ribulokinase
TIGR01311	TIGR01311	Ac_bau_GCF_001077655_1_WP_049592401	754.3	754.1	glycerol_kin:_glycerol_kinase
TIGR01312	TIGR01312	Ac_bau_GCF_001077655_1_WP_049592401	233.9	233.6	XylB:_xylulokinase
TIGR01314	TIGR01314	Ac_bau_GCF_001077655_1_WP_049592401	145.9	145.4	gntK_FGGY:_gluconate_kinase
TIGR02628	TIGR02628	Ac_bau_GCF_001077655_1_WP_049592401	102.3	102.0	fuculo_kin_coli:_L-fuculokinase
TIGR01315	TIGR01315	Ac_bau_GCF_001077655_1_WP_049592401	97.6	66.7	5C_CHO_kinase:_FGGY-family_pentulose_kinase
TIGR02627	TIGR02627	Ac_bau_GCF_001077655_1_WP_049592401	61.5	41.2	rhamnulo_kin:_rhamnulokinase
TIGR01234	TIGR01234	Ac_bau_GCF_001077655_1_WP_049592401	55.9	48.4	L-ribulokinase:_ribulokinase
TIGR01311	TIGR01311	Ac_bau_GCF_001077675_1_WP_000063783	757.4	757.2	glycerol_kin:_glycerol_kinase
TIGR01312	TIGR01312	Ac_bau_GCF_001077675_1_WP_000063783	234.3	234.1	XylB:_xylulokinase
TIGR01314	TIGR01314	Ac_bau_GCF_001077675_1_WP_000063783	146.4	146.0	gntK_FGGY:_gluconate_kinase
TIGR02628	TIGR02628	Ac_bau_GCF_001077675_1_WP_000063783	102.0	101.8	fuculo_kin_coli:_L-fuculokinase
TIGR01315	TIGR01315	Ac_bau_GCF_001077675_1_WP_000063783	97.8	67.2	5C_CHO_kinase:_FGGY-family_pentulose_kinase
TIGR02627	TIGR02627	Ac_bau_GCF_001077675_1_WP_000063783	60.3	40.1	rhamnulo_kin:_rhamnulokinase
TIGR01234	TIGR01234	Ac_bau_GCF_001077675_1_WP_000063783	54.2	47.8	L-ribulokinase:_ribulokinase
TIGR01311	TIGR01311	Ac_bau_GCF_001261895_2_WP_000063781	757.8	757.6	glycerol_kin:_glycerol_kinase
TIGR01312	TIGR01312	Ac_bau_GCF_001261895_2_WP_000063781	234.8	234.5	XylB:_xylulokinase
TIGR01314	TIGR01314	Ac_bau_GCF_001261895_2_WP_000063781	146.8	146.4	gntK_FGGY:_gluconate_kinase
TIGR02628	TIGR02628	Ac_bau_GCF_001261895_2_WP_000063781	102.0	101.8	fuculo_kin_coli:_L-fuculokinase
TIGR01315	TIGR01315	Ac_bau_GCF_001261895_2_WP_000063781	97.1	66.5	5C_CHO_kinase:_FGGY-family_pentulose_kinase
TIGR02627	TIGR02627	Ac_bau_GCF_001261895_2_WP_000063781	60.3	40.1	rhamnulo_kin:_rhamnulokinase
TIGR01234	TIGR01234	Ac_bau_GCF_001261895_2_WP_000063781	54.9	48.5	L-ribulokinase:_ribulokinase
TIGR01311	TIGR01311	Ac_bau_GCF_001399655_1_WP_000063776	756.8	756.6	glycerol_kin:_glycerol_kinase
TIGR01312	TIGR01312	Ac_bau_GCF_001399655_1_WP_000063776	232.6	232.3	XylB:_xylulokinase
TIGR01314	TIGR01314	Ac_bau_GCF_001399655_1_WP_000063776	145.7	145.3	gntK_FGGY:_gluconate_kinase
TIGR02628	TIGR02628	Ac_bau_GCF_001399655_1_WP_000063776	100.8	100.5	fuculo_kin_coli:_L-fuculokinase
TIGR01315	TIGR01315	Ac_bau_GCF_001399655_1_WP_000063776	97.2	66.7	5C_CHO_kinase:_FGGY-family_pentulose_kinase
TIGR02627	TIGR02627	Ac_bau_GCF_001399655_1_WP_000063776	59.1	38.8	rhamnulo_kin:_rhamnulokinase
TIGR01234	TIGR01234	Ac_bau_GCF_001399655_1_WP_000063776	54.8	48.4	L-ribulokinase:_ribulokinase
