Ac_bau_GCF_001457535_1_WP_001252439	362.4	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_001457535_1_WP_032014731	307.7	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_001514375_1_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_001514375_1_WP_001252439	362.4	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_001517645_1_WP_001252439	362.4	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_001517645_1_WP_032014731	307.7	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_001543995_1_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_001543995_1_WP_001252439	362.4	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_001573065_1_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_001573065_1_WP_005120715	360.9	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_001573085_1_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_001573085_1_WP_001252439	362.4	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_001573105_1_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_001573105_1_WP_001252439	362.4	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_001573125_1_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_001573125_1_WP_001252439	362.4	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_001578145_1_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_001578145_1_WP_001252433	362.4	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_001593425_2_WP_000951085	308.2	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_001593425_2_WP_001252445	361.8	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_001636235_1_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_001636235_1_WP_001252439	362.4	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_001668465_2_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_001668465_2_WP_001252449	362.4	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_001669145_2_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_001669145_2_WP_001252449	362.4	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_001674475_2_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_001674475_2_WP_001252449	362.4	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_001674505_2_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_001674505_2_WP_001252449	362.4	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_001721705_1_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_001721705_1_WP_069370600	362.4	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_001806345_1_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_001806345_1_WP_001252439	362.4	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_001806365_1_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_001806365_1_WP_001252439	362.4	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_001806385_1_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_001806385_1_WP_001252439	362.4	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_001806405_1_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_001806405_1_WP_001252439	362.4	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_001806425_1_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_001806425_1_WP_001252439	362.4	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_001806445_1_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_001806445_1_WP_001252439	362.4	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_001806465_1_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_001806465_1_WP_001252439	362.4	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_001806485_1_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_001806485_1_WP_001252439	362.4	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_001887305_1_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_001887305_1_WP_001252439	362.4	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_001895125_2_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_001895125_2_WP_072689246	361.8	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_001895985_1_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_001895985_1_WP_001252439	362.4	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_001896005_1_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_001896005_1_WP_001252439	362.4	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_001902375_1_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_001902375_1_WP_001252439	362.4	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_001908295_1_WP_000951084	309.2	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_001908295_1_WP_005120715	360.9	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_001922205_1_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_001922205_1_WP_001252439	362.4	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_001922225_1_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_001922225_1_WP_001252439	362.4	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_001922245_1_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_001922245_1_WP_001252439	362.4	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_001941765_1_WP_000951085	308.2	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_001941765_1_WP_001252445	361.8	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_002082625_2_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_002082625_2_WP_001252439	362.4	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_002082645_1_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_002082645_1_WP_001252439	362.4	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_002082685_1_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_002082685_1_WP_001252439	362.4	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_002082705_1_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_002082705_1_WP_001252439	362.4	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_002082725_1_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_002082725_1_WP_001252439	362.4	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_002082745_1_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_002082745_1_WP_001252439	362.4	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_002082785_1_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_002082785_1_WP_001252438	361.9	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_002082805_1_WP_005120715	360.9	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_002082805_1_WP_031958087	309.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_002082825_1_WP_001252448	362.4	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_002082825_1_WP_083028716	306.9	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_002082845_1_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_002082845_1_WP_001252439	362.4	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_002082865_1_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_002082865_1_WP_001252439	362.4	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_002082885_1_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_002082885_1_WP_001252439	362.4	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_002116925_1_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_002116925_1_WP_001252442	362.4	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_002210065_1_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_002210065_1_WP_001252448	362.4	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_002504145_1_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_002504145_1_WP_001252439	362.4	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_002741415_1_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_002741415_1_WP_059262570	356.9	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_002753915_1_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_002753915_1_WP_001252435	361.3	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_002761575_1_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_002761575_1_WP_001252439	362.4	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_002762095_1_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_002762095_1_WP_001252439	362.4	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_002762115_1_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_002762115_1_WP_001252439	362.4	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_002762155_1_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_002762155_1_WP_001252439	362.4	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_002843665_1_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_002843665_1_WP_001252439	362.4	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_002902885_1_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_002902885_1_WP_001252439	362.4	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_002947415_1_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_002947415_1_WP_001252435	361.3	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_002947845_1_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_002947845_1_WP_001252439	362.4	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_002948925_1_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_002948925_1_WP_001252446	362.3	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_002950495_2_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_002950495_2_WP_001252439	362.4	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_002996805_1_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_002996805_1_WP_001252448	362.4	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_002999195_2_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_002999195_2_WP_001252448	362.4	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_003006035_1_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_003006035_1_WP_001252438	361.9	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_003010655_1_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_003010655_1_WP_001252439	362.4	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_003010675_1_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_003010675_1_WP_001252439	362.4	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_003029495_1_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_003029495_1_WP_001252435	361.3	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_003181015_1_WP_001252435	361.3	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_003181015_1_WP_110021447	305.1	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_003264255_1_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_003264255_1_WP_001252439	362.4	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_003264275_1_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_003264275_1_WP_001252439	362.4	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_003264295_1_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_003264295_1_WP_001252439	362.4	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_003288775_1_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_003288775_1_WP_001252439	362.4	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_003296225_1_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_003296225_1_WP_001252448	362.4	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_003345235_1_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_003345235_1_WP_001252439	362.4	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_003431385_1_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_003431385_1_WP_001252438	361.9	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_003431865_1_WP_000951089	309.1	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_003431865_1_WP_001252439	362.4	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_003516005_1_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_003516005_1_WP_001252439	362.4	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_003522665_1_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_003522665_1_WP_001252437	361.0	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_003522705_1_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_003522705_1_WP_065708705	362.3	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_003522785_1_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_003522785_1_WP_001252439	362.4	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_003522845_1_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_003522845_1_WP_001252448	362.4	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_003522885_1_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_003522885_1_WP_001252439	362.4	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_003547115_1_WP_000951089	309.1	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_003547115_1_WP_001252439	362.4	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_003591615_1_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_003591615_1_WP_001252439	362.4	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_003812065_1_WP_001252439	362.4	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_003812065_1_WP_002123091	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_003812385_1_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_003812385_1_WP_001252439	362.4	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_003812485_1_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_003812485_1_WP_005120715	360.9	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_003931755_1_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_003931755_1_WP_001252439	362.4	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_003931775_1_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_003931775_1_WP_001252439	362.4	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_003948085_2_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_003948085_2_WP_001252439	362.4	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_003948455_2_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_003948455_2_WP_001252439	362.4	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_003948535_2_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_003948535_2_WP_001252439	362.4	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_003949115_2_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_003949115_2_WP_001252439	362.4	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_003949595_2_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_003949595_2_WP_001252439	362.4	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_003949725_2_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_003949725_2_WP_001252439	362.4	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_004028375_1_WP_000951085	308.2	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_004028375_1_WP_001252445	361.8	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_004101685_1_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_004101685_1_WP_001252437	361.0	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_004101705_1_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_004101705_1_WP_001252437	361.0	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_004101725_1_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_004101725_1_WP_001252437	361.0	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_004101745_1_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_004101745_1_WP_001252437	361.0	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_004136355_1_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_004136355_1_WP_001252449	362.4	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_004194555_1_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_004194555_1_WP_005120715	360.9	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_004564095_1_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_004564095_1_WP_005120715	360.9	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_004564115_1_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_004564115_1_WP_005120715	360.9	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_004758865_1_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_004758865_1_WP_001252433	362.4	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_004768705_1_WP_001252443	362.5	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_004768705_1_WP_029424516	307.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_005280375_1_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_005280375_1_WP_001252439	362.4	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_005280435_1_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_005280435_1_WP_001252439	362.4	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_005280675_1_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_005280675_1_WP_001252439	362.4	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_005280695_1_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
Ac_bau_GCF_005280695_1_WP_001252448	362.4	MltB_2:_lytic_murein_transglycosylase
Ac_bau_GCF_005280715_1_WP_000951088	308.5	MltB:_lytic_murein_transglycosylase_B
